Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
Missing You,All Time Low,Missing You (Clean Version),Sentimental Zone,Playlist,USHR21647036,4YtSSX8dsR6WyCMPxI8DbU
Speeding Cars,Walking On Cars,Everything This Way,Catchy But Careful,Playlist,GBUM71506359,4wLvmlgcHW5ZkNERDIDv5H
Renegades,X Ambassadors,VHS,Everything Green,Playlist,USUM71502643,0fYVliAYKHuPmECRs1pbRf
Ashes of Eden,Breaking Benjamin,Dark Before Dawn,Sentimental Zone,Playlist,USHR11536300,7HjNOz8Y7H7uSySXuHNg1Y
Far Away,Nickelback,All the Right Reasons,Sentimental Zone,Playlist,NLA320581338,0ADZ5dmXhlfzjMw6lefoPl
Cardiac Arrest,Bad Suns,Language & Perspective,Sentimental Zone,Playlist,USVR91316301,0VUKyt3fMjws3me8rZJDua
Crossfire,Brandon Flowers,Flamingo (Deluxe Edition),Everything Green,Playlist,USUM71016643,3tVIvV7pUSsQPz6BAz5JSE
Iridescent,Linkin Park,A Thousand Suns,Everything Green,Playlist,USWB11001855,69ZEgPX0hxWXJIqkTlYz41
Best Day Of My Life,American Authors,"Oh, What A Life",Everything Green,Playlist,USUM71302187,5Hroj5K7vLpIG4FNCRIjbP
I'll Follow You,Shinedown,The Studio Album Collection,Everything Green,Playlist,USAT21200239,4xqNQEW7CgcsO275fb26te
It's Time,Imagine Dragons,Night Visions (Deluxe),Everything Green,Playlist,USUM71200987,34LmQQTM1kDf6teUK3g8HI
On And On,The Score,ATLAS (Deluxe),Everything Green,Playlist,USUM71601166,65Ce0h4SA18GuH6nuI1QWe
Sorry (feat. ISÁK) - Albert Vishi Remix,Alan Walker,Sorry (feat. ISÁK),Sentimental Zone,Playlist,NOG842101030,4cLTIPplUUv8nEqWWJs6GN
This Is Me,Keala Settle,The Greatest Showman (Original Motion Picture Soundtrack),Everything Green,Playlist,USAT21704622,45aBsnKRWUzhwbcqOJLwfe
She Will Be Loved,Maroon 5,Songs About Jane,Everything Green,Playlist,USJAY0300082,7sapKrjDij2fpDVj0GxP66
Instant Crush (feat. Julian Casablancas),Daft Punk,Random Access Memories,Sentimental Zone,Playlist,USQX91300105,2cGxRwrMyEAp8dEbuZaVv6
The Game of Love,Daft Punk,Random Access Memories,Sentimental Zone,Playlist,USQX91300102,3ctALmweZBapfBdFiIVpji
Give Life Back to Music,Daft Punk,Random Access Memories,Everything Green,Playlist,USQX91300101,0dEIca2nhcxDUV8C5QkPYb
Believe,The Score,ATLAS (Deluxe),Everything Green,Playlist,USUM71709692,4PKZKVjsrtHjopUQWrFW1D
Wild Life,OneRepublic,Human (Deluxe),Everything Green,Playlist,USUM72005294,4zD9RBG51Lj8bnQwolLnyu
Radioactive,Pentatonix,PTX,Everything Green,Playlist,US4DG1300001,7dJGehjbhJvs3K4fWwYTW1
Peace of Mind,Villain of the Story,Ashes,Everything Green,Playlist,QZDA81804269,0bQDlCOcpaM0Ms5GaXVxBP
Higher Love,Kygo,Higher Love,Everything Green,Playlist,USRC11901901,6oJ6le65B3SEqPwMRNXWjY
Lose Somebody,Kygo,Lose Somebody,Everything Green,Playlist,SEBGA2000398,7xbWAw3LMgRMn4omR5yVn3
Legends Never Die,League of Legends,Legends Never Die,Everything Green,Playlist,QMAF31500062,1FpVJ7HpZInE2GvhVE2TwT
Leave Out All The Rest,Linkin Park,Minutes to Midnight,Sentimental Zone,Playlist,USWB10701212,58AS4weYlUWvGztZbKIuAU
Hurricane,FJØRA,Modern Alchemy (Deluxe),Sentimental Zone,Playlist,TCADW1806383,7x1aNUjICMveBtr5gvMXS4
Flares,The Script,No Sound Without Silence,Everything Green,Playlist,GBARL1400986,3mTEYjm3kIm4YzJ5zxJZjs
Exit Wounds,The Script,Science & Faith,Catchy But Careful,Playlist,GBARL1000962,21GsEoN7kaSUrzXZnAeol9
Wherever I Go,OneRepublic,Oh My My,Sentimental Zone,Playlist,USUM71603851,7kftK4n15rl1wbpfjSq2Tk
Secrets,OneRepublic,Waking Up,Everything Green,Playlist,USUM70985644,1NhPKVLsHhFUHIOZ32QnS2
If I Lose Myself,OneRepublic,Native,Everything Green,Playlist,USUM71215640,0ett0qCHbl0vdSRFhRSkMc
Counting Stars,OneRepublic,Native,Everything Green,Playlist,USUM71301306,1QzFhzIOW7CyRJLpmq5CM0
Let's Hurt Tonight,OneRepublic,Oh My My,Sentimental Zone,Playlist,USUM71608414,05sCp83gcMm1iecYydKJS3
G.O.A.T,Theory of a Deadman,Wake Up Call,Everything Green,Playlist,NLA321700234,1L42pTBa4LGva0AF0dCxZ9
Comeback,The Score,Carry On,Everything Green,Playlist,USUM72014839,210LCSEDrfpwRNElG2vQ1X
Come Along - Acoustic,Smash Into Pieces,Come Along (Acoustic),Everything Green,Playlist,SEVWR2100201,7gsilCcBRkrFoLVPU2bPJn
Let Me Be Your Superhero - Acoustic,Smash Into Pieces,Let Me Be Your Superhero (Acoustic),Banned Bangers,Playlist,SEVWR2007201,1Ye3LUVSN9fhR0qATUN2AG
My Beast,Smash Into Pieces,Evolver,Sentimental Zone,Playlist,SEVWR1803809,2tvV405oOPVSZhPRPPhnVM
Human,Smash Into Pieces,Human,Everything Green,Playlist,SEVWR1803805,1MPuqu4vfzlUf6m5z9kZxH
Come Along,Smash Into Pieces,Unbreakable,Everything Green,Playlist,SEVWR1300108,4S7czPk7fMG6lTIRlmtIt2
Counting on Me,Smash Into Pieces,Arcadia,Sentimental Zone,Playlist,QM6P42004539,0FEdA3r8eoiCA58uR18D9z
The Chosen One,Smash Into Pieces,Arcadia,Everything Green,Playlist,QM6P42004489,5LqsbhvitbSw4qMvL0g34Y
Save It for the Living - Acoustic,Smash Into Pieces,Save It for the Living (Acoustic),Sentimental Zone,Playlist,SEVWR2007701,05mLa1wGG2rvPmrrNeNTJ6
Space Oddity - 2015 Remaster,David Bowie,David Bowie (aka Space Oddity) [2015 Remaster],Catchy But Careful,Playlist,USJT11500173,72Z17vmmeQKAg8bptWvpVG
No Sé por Qué,Chayanne,Cautivo (Bonus Tracks Version),Catchy But Careful,Playlist,USSD10504262,1DZpNdAC4VRIuRq1LF07PH
Falling Stars,Stick Figure,Wisdom,Everything Green,Playlist,GBRKQ2277645,7xJkMC1Yq4SNxZOunlIxvr
Hold On,Jet,Shine On (Deluxe Edition),Sentimental Zone,Playlist,AULI01607940,6fTX2poT39Ucz6A7Tsqyg9
Light Inside,Fireflight,Innova,Everything Green,Playlist,QMF921450206,0RWjzAf2miTps2Ci4PCafU
Killing Me Softly With His Song,Roberta Flack,Killing Me Softly,Everything Green,Playlist,USAT29901394,3gsCAGsWr6pUm1Vy7CPPob
Leave the City,Twenty One Pilots,Trench,Sentimental Zone,Playlist,USAT21810695,5HCXMBxZIVaVLXpyoqPM3g
The Man Who Can't Be Moved,The Script,The Script,Sentimental Zone,Playlist,GBARL0800144,4Musyaro0NM5Awx8b5c627
Breakeven,The Script,The Script,Sentimental Zone,Playlist,GBARL0800147,38xWaVFKaxZlMFvzNff2aW
Good to Be Alive,Skillet,Rise (Deluxe Edition),Everything Green,Playlist,USAT21301423,4SWzLstnBnIqwI8BewA3T6
Neon Gravestones,Twenty One Pilots,Trench,Sentimental Zone,Playlist,USAT21810689,0sXvjZV7p4uvyPN4uQo3FH
I'm Just a Kid,Simple Plan,TikTok Songs You Can't Get Out of Your Head,Everything Green,Playlist,USAT20111234,1MXOv0vt7RL9UGsdFXv4fZ
Cut My Lip,Twenty One Pilots,Trench,Sentimental Zone,Playlist,USAT21810691,6gFtgkh8ShkrJn52Cbdhxy
Bend the Rules,Smash Into Pieces,Arcadia,Everything Green,Playlist,QM6P42004537,3rVngIbMlLRe6BA8iUzxEN
Suit and Jacket,Judah & the Lion,Folk Hop n' Roll (Deluxe),Everything Green,Playlist,QMGSG1700002,3ILLqwupo1Aa6PBNXxV4ey
Wrecked,Imagine Dragons,Wrecked,Sentimental Zone,Playlist,USUM72110166,2d1MywHy6FwKdzxFuSJnwl
Carry On,The Score,Carry On,Everything Green,Playlist,USUM72014842,58hzFlHm1gKIJzRMSt0vWV
I Don't Wanna Go,Alan Walker,Different World,Sentimental Zone,Playlist,NOG841813030,7kVDkZkZc8qBUBsF6klUoY
All Falls Down (feat. Juliander),Alan Walker,All Falls Down (feat. Juliander),Sentimental Zone,Playlist,NOG841715010,5yFSF6qQA1rcLsQRnBsZgb
Whatever It Takes,Imagine Dragons,Evolve,Everything Green,Playlist,USUM71703515,6Qn5zhYkTa37e91HC1D7lb
80's Comedown Machine,The Strokes,Comedown Machine,Sentimental Zone,Playlist,USRC11300079,2lffRiAET2Xt6BNb4EmkS2
Mad Mad World,Shaggy,Intoxication,Everything Green,Playlist,USVPR0713595,3hPbdPIXZPpyywSxnKNtYh
The House of the Rising Sun,The Animals,The House of the Rising Sun: Best of The Animals,Catchy But Careful,Playlist,GBAYE6400209,3TETmhGNWOcquUTtcr6RIR
Warmness On The Soul,Avenged Sevenfold,Sounding The Seventh Trumpet,Everything Green,Playlist,USHR20323007,018zT8xThRbMH2QeUoMlKQ
Six Feet Under - Acoustic,Smash Into Pieces,Six Feet Under (Acoustic),Catchy But Careful,Playlist,QM6P42351010,3l6VGCbIPPcFkPDTL5Exdg
Something In The Way,Nirvana,Nevermind (Remastered),Catchy But Careful,Playlist,USGF19942512,4gHnSNHs8RyVukKoWdS99f
Head Up,The Score,Head Up,Everything Green,Playlist,USA2P2125225,0Di4xlEas5KZ4pF52Vb2tG
Asking for It,Shinedown,Threat to Survival,Catchy But Careful,Playlist,USAT21502572,3Tp7y0bLogDQsIO5tTTOH4
Darkness,Disturbed,Believe,Sentimental Zone,Playlist,USRE10200806,4Th9lT4F8yK09csxPBYfRG
Jailhouse Rock,Elvis Presley,Elvis 30 #1 Hits,Everything Green,Playlist,USRC10200071,6pyex9B1kBoRIuabBAc4m8
Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,Everything Green,Playlist,GBAYE0800265,1mea3bSkSGXuIRvnydlB5b
Rolling in the Deep,Adele,21,Sentimental Zone,Playlist,GBBKS1000335,4OSBTYWVwsQhGLF9NHvIbR
Rolling in the Deep,Vazquez Sounds,Rolling in the Deep,Catchy But Careful,Playlist,MXF011200013,5ItpwLOgLKmCV1caENPmIB
Hello,Adele,25,Sentimental Zone,Playlist,GBBKS1500214,1Yk0cQdMLx5RzzFTYwmuld
She's Casual,The Hunna,100,Everything Green,Playlist,GBB6K1500010,77KMqmYgnKSDkGvj7qdhaZ
Iris,The Goo Goo Dolls,Greatest Hits Volume One - The Singles,Sentimental Zone,Playlist,USWB10704707,6vrUTGn5p8IrfTZ0J6sIVM
Won't Let Go,Fivefold,Open Letter,Everything Green,Playlist,QME651500008,2URRsQwPp6EaSvcoMAfadn
Heavy (feat. Kiiara),Linkin Park,One More Light,Sentimental Zone,Playlist,USWB11700188,104buTcnP2AsxqB7U1FIZ4
Fragments of Time (feat. Todd Edwards),Daft Punk,Random Access Memories,Everything Green,Playlist,USQX91300111,0IedgQjjJ8Ad4B3UDQ5Lyn
The Latter Teens,Vansire,After Fillmore County,Everything Green,Playlist,QZMEM2059261,6qr6qpP9J9YBBYsVmJFd5c
Good News,Shaboozey,Good News,Sentimental Zone,Playlist,USUYG1580113,54p6vNJwGkt4FTaM8SCsxt
A un minuto de ti,Mikel Erentxun,Naufragios,Everything Green,Playlist,ES5019269000,7HlULtRMJSTzorUMebka0f
New Day Coming,Scott Stapp,Proof Of Life,Everything Green,Playlist,USWU31300132,0Rgbjl3FgpWk6gvf3OZ5MA
Rain,Unprocessed,Gold,Sentimental Zone,Playlist,DEUM72117524,1xdP3jXn5x8o0GyktjWRrn
What He'll Never Have,Dylan Scott,Livin' My Best Life (Still),Everything Green,Playlist,USCRB2400015,61SRKyox0R9jCzci4JXKBS
Are You Bored Yet? (feat. Clairo),Wallows,Nothing Happens,Everything Green,Playlist,USAT21812258,57RA3JGafJm5zRtKJiKPIm
??????????,THE COLLECTORS,Roll Up The Collectors,Everything Green,Playlist,JPCO01638390,7phYcYhfJSCGUxGgshouKA
DEVIL YOU KNOW,Tyler Braden,DEVIL YOU KNOW,Catchy But Careful,Playlist,USWB12400281,6tWGe6nvXFWT0KhGCXM89q
End of Beginning,Djo,DECIDE,Everything Green,Playlist,GBKPL2205058,3qhlB30KknSejmIvZZLjOD
Selfless,The Strokes,The New Abnormal,Everything Green,Playlist,USRC11902727,2t0wwvR15fc3K1ey8OiOaN
Bottom Of The Deep Blue Sea,MISSIO,Loner,Catchy But Careful,Playlist,USRC11700411,6AvslIXIi9iaGvukefyVVK
Out of Place,Haven't Thought,Out of Place,Sentimental Zone,Playlist,QZHNA2380815,5uv3pbiEOySRfBf94nV3MS
Planets,Adema,Planets,Catchy But Careful,Playlist,GBBPB0702292,3IoQ4XvuULBkLv0oqk3Wdf
Godsent,Smash Into Pieces,Arcadia,Catchy But Careful,Playlist,SEVWR2001601,4cbQdm6jIe3x19uCm65kH5
Relapse,Warren Zeiders,Relapse,Catchy But Careful,Playlist,USWB12402402,78DcrUOhBhVod09vFiXn7P
Skin Deep,Memory of a Melody,Things That Make You Scream,Everything Green,Playlist,TCABA1160179,1AaS7C81keJVbHbMaRebAN
Dark Necessities,Red Hot Chili Peppers,The Getaway,Sentimental Zone,Playlist,USWB11600478,2oaK4JLVnmRGIO9ytBE1bt
Lamentable,José Madero,Psalmos,Catchy But Careful,Playlist,MXUM71902340,0528zzl5wyPCfzMbSmcW71
Día de Mayo,José Madero,Sarajevo,Catchy But Careful,Playlist,MXUM72400203,5tiThznlm5SwQvHIUiCsmU
Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Sentimental Zone,Playlist,DEUM71807062,7qEHsqek33rTcFNT9PFqLf
Let Her Go,Passenger,All The Little Lights,Sentimental Zone,Playlist,GBMQN1200012,1KxwZYyzWNyZSRyErj2ojT
Waves,Imagine Dragons,Mercury - Acts 1 & 2,Sentimental Zone,Playlist,USUM72205470,0YbFEoJi7Esa7lhIrEpBjl
I Think You Should Know,Crossfade,We All Bleed,Catchy But Careful,Playlist,USDPK1077207,3NzWB8uTqpI7tOjb7rUywF
Para Siempre,Vicente Fernández,Vicente Fernandez Para Siempre,Everything Green,Playlist,MXF010700412,0uyVgmoXDbwS1ubv8AurVZ
fantasmas,HUMBE,DUEÑO DEL CIELO,Everything Green,Playlist,MXH912300041,4mmt6QpIOOn5ySzKWB6qOB
Cold - Acoustic,Crispin Earl,Covers Collection Vol.2,Sentimental Zone,Playlist,QZQAY2417128,3CaTxrgXTRkKDKiiQiNNNc
BIRDS OF A FEATHER,Billie Eilish,HIT ME HARD AND SOFT,Sentimental Zone,Playlist,USUM72401994,6dOtVTDdiauQNBQEDOtlAB
...Ready For It?,Taylor Swift,reputation,Everything Green,Playlist,USCJY1750003,2yLa0QULdQr0qAIvVwN6B5
End Game,Taylor Swift,reputation,Everything Green,Playlist,USCJY1750004,2x0WlnmfG39ZuDmstl9xfX
Delicate,Taylor Swift,reputation,Everything Green,Playlist,USCJY1750007,6NFyWDv5CjfwuzoCkw47Xf
The Prophecy,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Everything Green,Playlist,USUG12402548,18WFFUIsewmA8g31KAeo3e
Enjoy the Silence,Depeche Mode,The Singles 86-98,Everything Green,Playlist,GBAJH9800146,6WK9dVrRABMkUXFLNlgWFh
